eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType 
617456489,ISC,2018,8,23,6,18,6.93,1.12,122.9582,2.3416,76.89,17.4,71.0,550.0,nan,3.76,0.335,
617456510,ISC,2018,8,23,15,10,51.53,1.36,121.5407,1.9538,17.72,12.94,25.0,35.0,nan,3.33,0.537,
617456522,ISC,2018,8,23,21,45,33.79,2.41,119.7918,21.8327,8.803,4.776,18.0,28.0,17.9,4.09,0.335,
612637241,ISC-GEM,2018,8,24,4,33,32.0,nan,126.097,11.065,5.1,3.0,nan,51.6,6.6,5.44,0.1,
616200524,ISC,2018,8,24,16,25,11.33,0.48,124.8474,13.2912,8.045,4.859,61.0,33.0,nan,4.53,0.236,
612706470,ISC,2018,8,24,18,23,19.91,1.81,121.5036,12.8611,6.538,4.617,66.0,16.0,12.3,4.59,0.159,
617456597,ISC,2018,8,25,16,32,8.4,2.33,126.7734,11.2361,231.5,22.92,68.0,35.0,nan,3.98,0.317,
617456647,ISC,2018,8,26,19,51,31.59,1.61,126.0118,5.7381,163.3,14.15,72.0,35.0,nan,3.76,0.317,
617456665,ISC,2018,8,27,6,38,26.71,1.03,122.2398,9.599,56.27,20.11,71.0,37.0,nan,4.09,0.317,
617456671,ISC,2018,8,27,9,38,10.86,0.82,124.6287,4.498,29.72,7.263,109.0,35.0,nan,3.87,0.335,
617456736,IDC,2018,8,28,14,30,45.38,4.32,122.9214,20.8074,310.7,27.1,61.0,0.0,nan,4.16,0.236,
612646986,ISC,2018,8,29,12,2,34.11,0.29,125.3266,0.9872,6.725,5.925,58.0,79.0,nan,5.02,0.293,
612718635,ISC,2018,8,30,10,16,21.93,0.61,129.1077,2.0932,13.95,9.713,53.0,40.0,nan,4.22,0.287,
617456839,IDC,2018,8,30,12,12,37.0,1.68,125.0937,2.1426,190.7,22.0,65.0,0.0,nan,4.53,0.192,
612718686,ISC,2018,8,31,4,22,27.8,0.43,126.6933,-0.064,6.882,6.033,51.0,73.0,nan,5.02,0.309,
612673668,ISC,2018,8,31,8,29,5.61,0.4,123.3817,-0.0098,8.887,6.31,90.0,157.0,nan,4.79,0.306,
612718790,ISC,2018,9,1,19,15,38.57,0.47,126.9425,6.938,11.24,8.267,74.0,60.0,nan,4.09,0.192,
612678635,ISC,2018,9,2,19,29,50.13,0.38,123.9057,3.2114,11.47,7.16,77.0,426.0,nan,4.3,0.454,
617457023,ISC,2018,9,3,9,50,38.41,0.94,122.4325,0.1349,10.15,8.474,18.0,150.0,nan,3.98,0.454,
612724769,ISC,2018,9,3,22,25,1.42,0.62,124.9005,10.3573,34.19,11.44,80.0,15.0,nan,4.52,0.335,
612727609,ISC,2018,9,4,9,39,48.21,0.68,121.5423,16.4971,23.94,12.39,83.0,10.0,nan,4.41,0.384,
612733302,ISC,2018,9,5,8,47,34.58,0.58,118.6767,0.9626,7.438,6.653,134.0,10.0,nan,4.4,0.159,
612735706,ISC,2018,9,6,9,52,6.92,0.78,122.1055,-0.0828,12.08,9.574,51.0,250.0,nan,4.52,0.317,
612707723,ISC-GEM,2018,9,7,20,44,9.0,nan,124.852,2.788,4.5,3.3,nan,204.4,5.4,5.42,0.1,
612708067,ISC-GEM,2018,9,8,7,16,50.0,nan,126.531,7.224,3.3,2.5,nan,22.4,4.7,6.13,0.1,
612746149,ISC,2018,9,9,11,4,59.07,0.87,126.6293,9.3489,31.58,11.27,71.0,10.0,nan,4.56,0.352,
612746241,ISC,2018,9,10,23,24,34.73,0.69,125.799,2.7517,15.17,11.1,37.0,10.0,nan,4.41,0.384,
612709303,ISC,2018,9,11,6,42,56.97,0.44,121.9114,-0.8273,6.983,6.894,98.0,31.0,nan,4.53,0.192,
617457353,ISC,2018,9,11,12,40,16.91,1.05,124.627,12.4877,46.34,20.32,67.0,82.0,nan,4.09,0.335,
616327039,ISC,2018,9,11,16,5,53.96,1.26,122.01,21.9851,5.184,3.035,151.0,12.0,8.47,3.76,0.335,
616327155,ISC,2018,9,14,16,38,24.87,0.9,123.333,0.9494,10.94,7.177,3.0,32.0,nan,3.76,0.384,
612720912,ISC,2018,9,15,19,19,17.39,0.42,120.2386,6.1929,16.56,8.746,70.0,35.0,nan,4.79,0.302,
612794602,ISC,2018,9,16,3,42,51.05,0.57,122.6358,0.9281,8.236,6.4,14.0,51.0,nan,4.19,0.454,
612794610,ISC,2018,9,16,7,28,5.07,0.53,126.882,0.4638,7.682,6.188,84.0,50.0,nan,4.52,0.335,
612848832,ISC,2018,9,18,0,41,14.07,0.45,126.561,7.8754,16.29,10.31,88.0,100.0,nan,4.52,0.335,
619642733,ISC,2018,9,23,16,41,17.85,1.15,123.809,-0.1652,11.12,7.635,6.0,110.0,nan,3.54,0.384,
617457804,ISC,2018,9,24,23,21,10.41,1.32,124.5061,13.196,175.1,19.39,68.0,35.0,nan,4.19,0.537,
617457839,ISC,2018,9,26,3,6,55.91,1.08,121.8293,19.0871,46.76,21.57,78.0,52.0,nan,3.65,0.335,
617457840,IDC,2018,9,26,5,34,26.19,2.77,123.2218,9.0198,347.6,21.8,64.0,0.0,nan,4.22,0.159,
613407791,ISC-GEM,2018,9,27,4,44,27.0,nan,126.488,10.473,4.4,2.8,nan,15.2,5.1,5.12,0.1,
616327721,ISC,2018,9,27,22,27,51.86,1.75,122.0642,21.2275,26.39,11.27,155.0,35.0,nan,4.53,0.341,
617457888,IDC,2018,9,27,22,43,21.79,2.03,126.6347,0.8495,169.3,25.6,66.0,0.0,nan,4.53,0.236,
616642238,ISC-GEM,2018,9,28,10,2,44.0,nan,119.895,-0.273,4.1,3.2,nan,23.0,5.2,7.57,0.1,
617457936,ISC,2018,9,28,13,5,4.95,1.28,120.4704,0.2511,43.05,13.61,82.0,10.0,nan,3.87,0.335,
613454829,ISC,2018,9,28,14,10,48.75,0.42,120.5496,-0.7318,10.01,6.686,72.0,10.0,nan,4.67,0.307,
617457951,ISC,2018,9,28,15,17,45.78,1.74,120.0075,0.4769,23.91,7.643,165.0,10.0,nan,4.19,0.335,
617458031,IDC,2018,9,29,8,46,38.61,1.96,124.7979,1.1169,185.9,26.8,64.0,0.0,nan,4.53,0.159,
613497656,ISC,2018,9,30,1,52,51.39,0.66,119.8742,19.4811,16.5,12.57,89.0,24.0,nan,4.3,0.384,
612848417,ISC,2018,10,2,6,26,25.7,0.44,125.4408,4.9386,10.36,7.8,80.0,200.0,nan,4.79,0.306,
613505466,ISC,2018,10,2,8,17,17.46,0.78,128.7856,2.8078,26.55,11.44,73.0,200.0,nan,4.19,0.384,
613507126,ISC,2018,10,3,15,46,8.44,0.44,124.2122,12.7861,16.9,8.509,77.0,100.0,nan,4.56,0.301,
612851175,ISC,2018,10,3,21,44,20.63,1.13,125.802,7.0907,17.95,9.763,60.0,45.0,9.85,4.65,0.192,
613508207,ISC,2018,10,4,14,50,55.32,0.64,122.1334,15.4789,22.39,11.75,86.0,26.0,nan,4.53,0.192,
613509835,ISC,2018,10,6,11,54,32.31,0.94,125.4247,2.8024,25.16,10.9,42.0,35.0,nan,4.63,0.335,
613509828,ISC,2018,10,6,14,16,4.06,0.72,122.7699,13.7175,20.01,12.41,97.0,35.0,nan,4.65,0.159,
617458458,ISC,2018,10,7,17,10,57.96,0.83,129.0529,1.653,15.67,9.084,33.0,35.0,nan,4.09,0.384,
617458483,ISC,2018,10,8,2,13,48.06,1.01,127.1079,9.3953,36.41,16.79,80.0,41.0,nan,4.09,0.384,
613407850,ISC,2018,10,10,17,34,24.03,1.33,121.5591,1.234,7.668,5.397,47.0,15.0,8.78,4.81,nan,
617458648,ISC,2018,10,11,13,44,53.45,2.09,127.3057,1.0248,28.13,11.76,21.0,150.0,nan,3.87,0.454,
616642506,ISC-GEM,2018,10,13,4,34,14.0,nan,125.316,1.505,4.7,3.4,nan,110.7,6.0,5.24,0.1,
613513679,ISC,2018,10,13,6,56,47.43,0.49,125.6792,4.4482,13.81,7.426,80.0,176.0,nan,4.56,0.314,
613501566,ISC,2018,10,14,23,3,32.92,0.6,126.9998,0.9586,9.21,6.876,19.0,50.0,nan,4.41,0.335,
613515019,ISC,2018,10,15,1,56,12.08,0.61,121.9178,14.8238,21.31,12.56,73.0,18.0,nan,4.59,0.192,
613504010,ISC-GEM,2018,10,16,3,52,4.0,nan,122.631,8.517,3.5,2.9,nan,25.0,4.0,5.4,0.1,
613507505,ISC,2018,10,16,20,2,43.17,0.69,120.9678,18.0572,5.786,4.158,81.0,23.0,4.85,4.83,0.159,
613520399,ISC,2018,10,19,18,3,22.73,0.56,122.6599,3.2435,9.91,7.01,61.0,548.0,7.08,4.63,0.335,
617458996,ISC,2018,10,20,0,58,1.37,0.88,126.9195,10.352,12.37,8.863,92.0,20.0,nan,4.09,0.454,
613521703,ISC,2018,10,20,4,15,22.56,0.77,123.9743,1.6263,11.84,9.998,42.0,310.0,nan,4.19,0.537,
613510236,ISC,2018,10,20,4,21,8.41,0.52,127.0913,3.2525,9.097,5.343,76.0,49.0,4.65,4.77,0.192,
613521721,ISC,2018,10,20,12,44,25.88,0.61,125.7445,3.7685,14.54,6.77,89.0,150.0,nan,4.56,0.326,
613510519,ISC-GEM,2018,10,20,18,52,0.0,nan,126.492,5.216,4.6,3.4,nan,102.6,5.3,5.3,0.1,
617459027,ISC,2018,10,21,7,0,36.66,1.1,120.3364,12.7598,38.77,20.08,65.0,10.0,nan,4.28,0.159,
617459101,ISC,2018,10,23,20,46,13.51,0.99,123.0414,0.3586,10.39,9.014,144.0,100.0,nan,3.76,0.537,
617459141,ISC,2018,10,25,6,54,3.72,1.36,127.7448,6.5368,34.2,16.23,31.0,35.0,nan,4.09,0.384,
617459298,ISC,2018,10,28,0,11,22.95,1.37,122.9178,20.9663,24.38,16.36,143.0,10.0,nan,3.98,0.335,
613970627,ISC,2018,10,28,14,1,11.4,0.69,128.371,4.238,19.6,13.02,78.0,46.0,nan,4.19,0.384,
613516868,ISC,2018,10,29,14,26,54.49,0.34,124.4076,2.9668,8.964,5.938,76.0,296.0,nan,4.56,0.299,
617459418,ISC,2018,10,31,7,44,52.46,0.98,126.6725,6.5283,30.69,19.2,64.0,200.0,nan,3.87,0.454,
613521914,ISC,2018,11,1,6,8,22.21,0.37,122.1238,2.3727,12.67,6.937,72.0,559.0,nan,4.41,0.454,
617459499,ISC,2018,11,2,11,15,44.39,1.53,128.3271,1.9068,206.7,19.0,69.0,92.0,nan,4.19,0.335,
617459514,IDC,2018,11,3,3,18,46.3,3.26,127.1452,7.3082,186.2,31.1,91.0,0.0,nan,4.22,0.236,
613525574,ISC-GEM,2018,11,4,7,55,28.0,nan,123.848,7.737,4.0,3.1,nan,604.8,6.8,5.99,0.1,
617459571,ISC,2018,11,4,13,27,52.71,1.3,127.0134,6.4374,15.3,11.65,111.0,50.0,nan,3.33,0.724,
613525712,ISC-GEM,2018,11,5,2,54,9.0,nan,122.371,10.662,9.3,4.9,nan,32.3,4.6,5.06,0.1,
617459602,ISC,2018,11,5,6,7,24.39,1.43,126.1728,4.6791,222.1,20.25,66.0,150.0,nan,3.65,0.335,
617459625,ISC,2018,11,5,21,35,27.06,1.01,123.8587,8.4031,44.25,13.25,47.0,35.0,nan,4.16,0.287,
613534110,ISC-GEM,2018,11,6,2,9,51.0,nan,125.34,3.469,5.2,3.6,nan,31.0,47.4,5.07,0.1,
617459668,ISC,2018,11,7,14,10,53.06,1.04,127.9926,0.3184,10.82,7.8,69.0,10.0,nan,3.65,0.384,
614172260,ISC,2018,11,10,1,58,45.71,0.4,123.5044,-0.7572,6.645,5.428,166.0,10.0,nan,4.79,0.314,
617459752,ISC,2018,11,10,7,33,13.19,0.93,123.8075,-0.1747,9.849,6.996,36.0,110.0,nan,3.87,0.537,
614174673,ISC-GEM,2018,11,11,7,13,38.0,nan,127.142,1.469,5.6,3.5,nan,130.4,5.2,5.17,0.1,
617459806,ISC,2018,11,11,18,1,51.62,1.26,124.8045,1.9236,20.84,10.3,12.0,250.0,nan,3.44,0.628,
617459811,ISC,2018,11,11,19,43,44.24,1.02,121.3031,13.9633,37.38,19.54,66.0,100.0,nan,3.65,0.335,
61215827,phivolcs,2018,11,12,14,54,0.0,nan,123.79,6.31,nan,nan,nan,11.0,nan,5.06,0.223,
614200851,ISC,2018,11,13,17,33,33.75,0.38,125.3627,14.1447,8.403,5.78,80.0,39.0,5.38,4.87,nan,
617459894,ISC,2018,11,14,5,33,39.8,0.99,127.2881,-0.1764,18.38,8.365,77.0,10.0,nan,3.98,0.384,
616336663,ISC,2018,11,15,19,40,19.19,0.89,121.4095,21.9314,5.489,3.403,166.0,24.0,6.61,3.33,0.384,
614401254,ISC,2018,11,16,1,39,8.12,0.61,127.5579,3.0117,18.47,10.28,72.0,10.0,nan,4.56,0.336,
617459993,ISC,2018,11,16,15,34,3.77,1.31,122.8548,11.6823,62.33,14.02,58.0,35.0,nan,3.76,0.317,
618318569,ISC,2018,11,17,9,49,13.18,1.18,121.7186,20.1968,14.4,12.03,127.0,35.0,nan,3.87,0.384,
614401340,ISC,2018,11,17,11,58,15.41,0.78,125.9847,8.436,18.66,11.53,83.0,50.0,nan,4.41,0.384,
617460045,IDC,2018,11,17,19,32,12.72,1.71,121.2753,0.8649,164.8,27.0,63.0,0.0,nan,4.4,0.236,
614404542,ISC,2018,11,19,19,6,42.95,0.69,123.9888,0.6522,8.16,7.676,26.0,193.0,6.82,4.41,0.454,
614404587,ISC,2018,11,20,9,24,39.49,0.67,128.7869,-0.6451,13.18,5.983,58.0,10.0,nan,4.52,0.384,
617460194,ISC,2018,11,21,17,15,2.46,1.15,127.3146,8.2455,29.29,18.56,96.0,31.0,nan,3.98,0.384,
614405716,ISC,2018,11,22,22,50,1.61,0.52,124.5904,3.2407,11.89,7.27,58.0,296.0,nan,4.09,0.335,
614299541,ISC,2018,11,23,16,0,14.03,0.33,125.0234,3.2613,8.768,6.113,67.0,50.0,nan,5.02,0.3,
617460278,ISC,2018,11,23,21,48,50.47,0.57,124.5637,-0.6701,8.21,6.84,32.0,60.0,nan,4.28,0.192,
614407352,ISC,2018,11,24,9,41,52.48,0.66,127.627,1.7761,12.37,8.627,64.0,150.0,nan,4.41,0.335,
617460293,ISC,2018,11,24,13,17,7.57,1.09,123.5978,3.3202,49.69,14.76,84.0,450.0,nan,3.76,0.335,
617460316,ISC,2018,11,25,0,10,45.5,0.86,125.7925,13.3891,38.0,16.81,70.0,27.0,nan,4.09,0.335,
614438441,ISC,2018,11,29,8,6,28.01,0.66,125.6457,3.1719,12.99,9.008,77.0,200.0,nan,4.09,0.384,
614401654,ISC,2018,11,30,20,7,51.21,0.28,124.0516,2.411,7.02,5.027,82.0,351.0,nan,4.67,0.289,
617460536,ISC,2018,12,1,14,14,40.41,1.08,124.503,1.8613,27.19,13.95,61.0,300.0,nan,3.33,0.454,
617460540,ISC,2018,12,1,15,6,4.16,0.84,125.2254,12.7416,27.86,13.98,63.0,50.0,nan,4.19,0.335,
614405284,ISC,2018,12,5,8,13,55.33,0.6,126.0706,4.2868,7.956,5.259,86.0,94.0,5.57,5.14,0.289,
614457750,ISC,2018,12,5,12,35,29.33,0.55,119.3632,16.3243,15.0,7.789,79.0,30.0,nan,4.19,0.384,
617460817,ISC,2018,12,5,20,32,35.58,0.83,127.4578,3.4433,14.82,9.922,44.0,45.0,nan,3.76,0.537,
617460848,ISC,2018,12,6,7,6,1.67,1.15,125.3546,13.1092,15.49,12.87,80.0,28.0,nan,3.65,0.335,
614457877,ISC,2018,12,6,9,26,57.64,1.04,123.9124,12.9385,10.33,5.045,57.0,56.0,11.6,4.46,0.236,
614458898,ISC,2018,12,8,2,52,13.54,0.44,121.057,0.1495,7.345,6.56,159.0,150.0,nan,4.41,0.384,
614410010,ISC,2018,12,9,5,10,37.32,0.38,123.1462,9.4275,11.11,8.211,64.0,10.0,nan,4.46,0.192,
614420318,ISC,2018,12,10,3,0,30.03,0.3,122.2029,3.5915,10.92,6.195,77.0,604.0,nan,4.52,0.384,
614425496,ISC,2018,12,10,18,14,18.87,0.83,122.7685,13.1548,18.35,13.45,108.0,10.0,nan,4.22,0.236,
614461225,ISC,2018,12,11,7,7,38.7,0.59,126.0939,5.1954,16.09,7.785,79.0,100.0,nan,4.19,0.454,
614425504,ISC,2018,12,11,11,23,24.91,0.32,124.4652,-0.1487,5.231,4.191,64.0,64.0,2.62,5.49,0.335,
us2000iuth,NEIC,2018,12,12,6,57,7.11,nan,119.7513,13.469,nan,nan,nan,10.0,1.9,4.79,0.354,
614461293,ISC,2018,12,12,6,57,17.84,0.63,118.9392,14.4353,16.05,10.31,36.0,35.0,nan,4.28,0.192,
617461129,ISC,2018,12,12,13,53,48.65,0.74,122.1933,-0.9359,8.0,5.183,172.0,31.0,nan,3.65,0.317,
614452931,ISC-GEM,2018,12,14,19,27,27.0,nan,122.94,-0.067,5.1,3.5,nan,160.2,6.0,5.22,0.1,
614462384,ISC,2018,12,15,9,46,48.21,0.52,127.7348,4.0117,15.38,9.981,84.0,150.0,nan,4.41,0.384,
614463174,ISC,2018,12,17,4,16,24.78,0.53,121.0885,16.495,20.48,8.459,86.0,21.0,nan,4.19,0.537,
617461349,IDC,2018,12,17,13,12,4.36,2.91,128.0582,5.5869,212.7,28.7,67.0,0.0,nan,4.28,0.192,
614463229,ISC,2018,12,17,20,39,58.41,0.82,126.331,6.3534,20.08,9.626,68.0,68.0,nan,4.3,0.384,
614458270,ISC,2018,12,19,22,38,0.32,0.94,126.3777,6.7043,12.12,6.925,67.0,79.0,8.3,4.67,0.296,
617461463,ISC,2018,12,20,11,53,33.93,1.06,123.9454,0.0277,12.69,9.879,5.0,110.0,nan,3.87,0.335,
614459010,ISC,2018,12,20,15,2,25.51,0.7,125.7656,5.6891,8.599,5.167,87.0,127.0,6.74,4.67,0.293,
614459972,ISC,2018,12,22,6,7,47.66,0.46,126.0551,2.9088,12.92,6.271,67.0,50.0,nan,4.67,0.316,
617461650,ISC,2018,12,22,8,19,18.0,1.09,123.3699,5.5132,181.6,18.82,66.0,35.0,nan,3.87,0.335,
618319172,ISC,2018,12,22,16,13,29.15,0.71,121.7653,0.5715,7.966,5.199,65.0,107.0,6.88,4.67,0.302,
617461726,ISC,2018,12,23,16,22,31.1,1.08,123.606,0.5292,16.17,10.45,165.0,250.0,nan,3.54,0.537,
617461730,IDC,2018,12,23,18,17,21.75,1.38,122.752,21.0421,59.5,19.8,61.0,0.0,nan,3.97,0.192,
616303013,ISC,2018,12,23,21,28,8.2,0.47,122.6017,3.6105,15.49,8.724,79.0,602.0,nan,3.98,0.454,
617461752,IDC,2018,12,24,3,23,14.43,1.27,119.4483,13.9624,29.4,20.4,18.0,0.0,nan,4.71,0.236,
614460810,ISC,2018,12,24,14,43,56.46,0.4,123.3586,9.8429,11.16,7.039,76.0,17.0,nan,4.71,0.192,
617461821,IDC,2018,12,24,18,22,26.36,1.66,125.7533,1.0431,178.2,20.9,65.0,0.0,nan,4.28,0.341,
617461829,IDC,2018,12,24,21,32,54.2,2.39,123.7564,10.958,287.4,19.8,64.0,0.0,nan,4.09,0.147,
617462025,ISC,2018,12,28,6,36,21.55,3.33,126.2644,3.2919,94.25,13.2,43.0,53.0,nan,3.87,0.384,
614463414,ISC-GEM,2018,12,29,3,39,13.0,nan,126.743,5.828,3.6,2.3,nan,93.2,6.4,6.98,0.1,
617462158,ISC,2018,12,30,9,7,58.21,1.05,122.5194,12.5585,42.04,17.53,56.0,35.0,nan,3.76,0.335,
617462166,ISC,2018,12,30,11,41,15.17,0.9,123.3173,12.6868,31.11,12.08,56.0,13.0,nan,3.98,0.384,
617462195,ISC,2018,12,31,4,27,15.66,0.85,127.633,11.4945,47.85,18.46,77.0,35.0,nan,3.87,0.384,
617462206,ISC,2018,12,31,10,0,32.64,0.93,123.2512,-0.4739,9.182,6.745,129.0,10.0,nan,3.65,0.384,
617462219,ISC,2018,12,31,16,7,33.77,1.08,121.8898,19.8896,43.8,15.02,76.0,27.0,nan,3.54,0.384,
617462226,ISC,2018,12,31,22,2,12.99,0.89,127.5886,1.4722,13.52,9.567,65.0,200.0,nan,3.87,0.537,
614464733,ISC,2018,12,31,23,9,29.12,0.29,126.5473,3.0256,8.278,5.156,78.0,63.0,nan,4.79,0.29,
614590110,ISC,2019,1,1,2,4,3.9,0.48,127.4152,5.8789,12.69,7.699,56.0,52.0,nan,4.56,0.305,
614590184,ISC,2019,1,2,0,1,57.99,0.76,121.1625,13.1062,21.58,11.19,77.0,25.0,nan,4.4,0.287,
617462506,ISC,2019,1,3,2,9,14.74,0.93,128.3221,1.8669,31.98,16.75,85.0,92.0,nan,3.87,0.317,
614590305,ISC,2019,1,3,18,16,14.09,0.47,128.7257,1.7343,11.64,8.703,65.0,61.0,nan,4.56,0.309,
614554742,ISC,2019,1,5,20,42,50.45,0.73,122.8204,17.5862,8.564,5.982,104.0,26.0,5.12,4.9,0.293,
614554814,ISC-GEM,2019,1,6,17,27,19.0,nan,126.703,2.308,4.0,3.1,nan,47.7,5.1,6.63,0.1,
617462953,ISC,2019,1,6,18,24,3.35,0.8,127.2781,0.7998,36.75,14.0,76.0,35.0,nan,4.19,0.384,
614595011,ISC,2019,1,6,19,18,24.95,0.46,122.9639,3.679,13.32,7.952,75.0,545.0,nan,4.41,0.335,
614595030,ISC,2019,1,6,20,31,42.25,0.42,127.3239,2.403,9.836,6.753,77.0,64.0,nan,4.79,0.305,
614555215,ISC-GEM,2019,1,7,3,11,54.0,nan,122.068,7.827,5.6,3.5,nan,27.3,5.3,5.57,0.1,
614560955,ISC,2019,1,8,23,18,16.54,0.6,124.0969,5.2021,12.39,7.32,67.0,493.0,7.02,4.41,0.384,
614561353,ISC,2019,1,9,8,32,26.18,0.64,121.3944,18.2938,10.85,9.164,88.0,35.0,nan,4.77,0.192,
617463354,ISC,2019,1,9,8,36,2.93,1.21,125.3004,3.8456,40.72,16.43,73.0,150.0,nan,3.54,0.335,
616304099,ISC,2019,1,9,9,59,25.21,1.03,122.4703,1.6194,16.39,12.49,80.0,38.0,nan,3.87,0.724,
617463390,ISC,2019,1,9,15,37,58.84,1.02,127.194,6.4717,30.58,14.5,35.0,74.0,nan,3.87,0.384,
617463393,ISC,2019,1,9,15,38,51.72,0.84,127.512,6.5002,25.66,13.62,36.0,47.0,nan,4.3,0.335,
617463625,IDC,2019,1,11,6,36,39.55,1.45,120.3526,13.2195,31.4,11.6,113.0,0.0,nan,5.02,0.236,
614567995,ISC,2019,1,11,9,1,25.8,0.36,127.1731,2.7302,11.61,5.904,77.0,35.0,nan,4.71,0.159,
614569328,ISC,2019,1,12,13,20,10.62,0.36,120.5229,18.0457,7.252,6.039,86.0,50.0,nan,4.71,0.192,
617464063,IDC,2019,1,14,9,15,33.99,1.72,120.911,2.6139,249.0,28.2,61.0,0.0,nan,4.16,0.236,
614615377,ISC,2019,1,14,11,59,29.89,0.53,121.4143,1.9295,9.492,8.6,60.0,35.0,nan,4.3,0.384,
617464284,ISC,2019,1,15,22,19,29.74,1.2,121.0051,20.7421,12.57,8.972,168.0,35.0,nan,3.65,0.384,
614572494,ISC-GEM,2019,1,16,10,49,28.0,nan,128.616,3.514,5.8,4.0,nan,22.0,4.5,5.41,0.1,
61217052,phivolcs,2019,1,16,10,53,34.0,nan,127.96,4.44,nan,nan,nan,97.0,nan,5.42,0.223,
614574299,ISC,2019,1,17,12,22,24.3,0.4,123.3018,18.0093,8.486,6.095,79.0,35.0,nan,4.65,0.159,
614576646,ISC,2019,1,19,4,49,54.1,0.41,125.9849,12.7414,15.38,8.187,84.0,32.0,nan,4.67,0.3,
614619582,ISC,2019,1,19,6,7,1.38,0.51,123.6184,-0.0318,11.24,8.688,77.0,157.0,nan,4.19,0.454,
614576784,ISC,2019,1,20,7,47,59.27,0.41,121.6133,5.6217,8.12,6.124,59.0,46.0,3.73,4.83,0.192,
617411132,ISC,2019,1,20,12,58,52.66,1.21,123.4458,15.3576,21.48,16.34,130.0,35.0,nan,3.87,0.335,
614640895,ISC,2019,1,21,10,45,54.53,0.45,123.3328,-0.1772,9.001,6.645,101.0,100.0,nan,4.3,0.384,
618628668,ISC,2019,1,21,12,45,2.23,1.25,127.3652,0.1697,16.77,12.34,50.0,150.0,nan,3.33,0.384,
614667454,ISC,2019,1,23,9,40,4.1,0.53,125.8073,4.6021,13.4,6.482,85.0,150.0,nan,4.3,0.335,
617411635,IDC,2019,1,23,16,6,19.51,1.72,125.6251,1.9907,180.5,22.7,65.0,0.0,nan,4.77,0.147,
614583623,ISC-GEM,2019,1,24,8,34,52.0,nan,121.191,19.138,4.2,3.3,nan,29.9,5.0,5.6,0.1,
614773858,ISC,2019,1,25,19,20,7.65,0.8,124.9027,13.6223,23.22,9.808,61.0,33.0,nan,4.3,0.384,
617412317,IDC,2019,1,27,22,7,30.09,8.1,122.4255,11.8068,285.6,27.3,43.0,0.0,nan,4.59,0.159,
614785176,ISC,2019,1,28,4,18,32.2,0.56,121.5601,0.2983,9.016,7.536,51.0,150.0,nan,4.3,0.384,
614595068,ISC-GEM,2019,1,30,15,14,52.0,nan,120.54,21.772,3.6,3.2,nan,15.0,9.7,5.01,0.1,
617413020,ISC,2019,1,31,22,13,29.2,1.47,126.9562,4.1075,26.35,18.38,175.0,36.0,nan,3.65,0.384,
617413078,ISC,2019,2,1,13,20,0.47,0.95,121.5501,2.9136,79.17,18.32,61.0,600.0,nan,3.44,0.335,
614609984,ISC-GEM,2019,2,2,1,11,1.0,nan,125.421,0.3,5.0,4.1,nan,62.8,5.3,5.33,0.1,
614609988,ISC,2019,2,2,3,10,36.54,0.45,126.9745,1.075,8.529,5.734,53.0,35.0,nan,4.53,0.192,
614965532,ISC,2019,2,3,14,51,42.12,0.72,122.2045,20.0132,12.46,9.72,108.0,27.0,nan,4.56,0.345,
617413289,IDC,2019,2,3,15,8,33.72,3.59,119.9169,19.2257,373.1,21.8,61.0,0.0,nan,4.34,0.159,
614965536,ISC,2019,2,3,15,37,2.34,0.79,125.7518,14.2802,22.75,13.19,68.0,10.0,nan,4.56,0.398,
617413294,ISC,2019,2,3,15,48,48.79,1.27,122.1214,14.8898,27.13,19.6,81.0,18.0,nan,3.33,0.335,
614610693,ISC,2019,2,4,0,32,17.08,0.45,125.0296,12.9946,12.3,8.439,71.0,41.0,nan,4.53,0.192,
614970573,ISC,2019,2,4,9,4,57.01,0.46,127.9329,3.6348,9.875,6.742,72.0,150.0,nan,4.63,0.335,
614611513,ISC,2019,2,4,12,55,38.98,0.56,120.6228,17.039,8.251,5.905,73.0,98.0,5.06,4.79,0.287,
617413383,ISC,2019,2,5,2,32,21.92,1.59,127.9879,1.8179,88.94,21.73,70.0,134.0,nan,3.98,0.335,
614970703,ISC,2019,2,6,6,1,56.98,0.67,121.7659,13.7702,16.43,9.166,40.0,10.0,nan,4.67,0.337,
614614977,ISC-GEM,2019,2,6,10,25,21.0,nan,120.537,15.808,4.9,3.3,nan,141.6,5.4,5.53,0.1,
617413546,ISC,2019,2,6,22,18,23.83,1.96,122.2654,19.016,33.82,21.01,6.0,10.0,nan,4.19,0.384,
614617929,ISC-GEM,2019,2,7,10,3,8.0,nan,128.718,2.211,6.6,4.5,nan,41.3,5.2,5.31,0.1,
614981381,ISC,2019,2,8,0,23,48.37,0.52,128.8345,3.9503,14.95,9.219,69.0,35.0,nan,4.34,0.159,
614618491,ISC-GEM,2019,2,8,11,55,9.0,nan,126.369,9.77,4.1,2.8,nan,32.2,5.1,5.9,0.1,
617413751,ISC,2019,2,8,19,47,39.56,1.46,124.6619,9.1492,190.2,20.95,68.0,35.0,nan,3.65,0.335,
